question_id,answer_id,question_text,question_score,pmid,pmtitle
14504,14771,Anti-inflammatory : Cortisone vs. Ibuprofen,5,28670710,Non-steroidal anti-inflammatory drugs versus corticosteroids for controlling inflammation after uncomplicated cataract surgery.
14723,15995,Hard water and cardiovascular problems,5,24049611,Potential health impacts of hard water.
14723,15995,Hard water and cardiovascular problems,5,28151437,Cardiovascular diseases and hard drinking waters: implications from a systematic review with meta-analysis of case-control studies.
15154,15290,Does early exposure protect against developing allergies later on in life?,5,6640888,Sensitivity to house dust mite and grass pollen in adults. Influence of the month of birth.
15154,15290,Does early exposure protect against developing allergies later on in life?,5,1514665,Natural history of bronchial asthma in childhood. A prospective study from birth up to 12-14 years of age.
15154,15290,Does early exposure protect against developing allergies later on in life?,5,24560412,Exposure to food allergens through inflamed skin promotes intestinal food allergy through the thymic stromal lymphopoietin-basophil axis.
15154,15290,Does early exposure protect against developing allergies later on in life?,5,15969667,Epicutaneous exposure to peanut protein prevents oral tolerance and enhances allergic sensitization.
15154,15290,Does early exposure protect against developing allergies later on in life?,5,19740315,Balance between early life tolerance and sensitization in allergy: dependence on the timing and intensity of prenatal and postnatal allergen exposure of the mother.
15154,15290,Does early exposure protect against developing allergies later on in life?,5,19815117,
15154,15290,Does early exposure protect against developing allergies later on in life?,5,25735463,Dog and cat exposure and respective pet allergy in early childhood.
15154,15297,Does early exposure protect against developing allergies later on in life?,5,2513902,
15154,15297,Does early exposure protect against developing allergies later on in life?,5,24481186,"Microbial 'Old Friends', immunoregulation and stress resilience."
15154,15297,Does early exposure protect against developing allergies later on in life?,5,20415844,The 'hygiene hypothesis' for autoimmune and allergic diseases: an update.
15154,15297,Does early exposure protect against developing allergies later on in life?,5,12910582,Migration to a western country increases asthma symptoms but not eosinophilic airway inflammation.
15154,15297,Does early exposure protect against developing allergies later on in life?,5,20687065,Injection allergen immunotherapy for asthma.
15154,15297,Does early exposure protect against developing allergies later on in life?,5,16937742,"Efficacy of sublingual immunotherapy in the treatment of allergic rhinitis in pediatric patients 3 to 18 years of age: a meta-analysis of randomized, placebo-controlled, double-blind trials."
15154,15297,Does early exposure protect against developing allergies later on in life?,5,17253469,Allergen injection immunotherapy for seasonal allergic rhinitis.
15154,15297,Does early exposure protect against developing allergies later on in life?,5,20041860,
15154,15297,Does early exposure protect against developing allergies later on in life?,5,17803880,Allergen immunotherapy.
15346,15347,Is cognitive behavioral therapy actually effective?,5,11379970,Cognitive behavioral therapy for schizophrenia: an empirical review.
15346,15347,Is cognitive behavioral therapy actually effective?,5,10472256,
15346,15347,Is cognitive behavioral therapy actually effective?,5,20599132,"Cognitive behavioral therapy for mood disorders: efficacy, moderators and mediators."
15346,15347,Is cognitive behavioral therapy actually effective?,5,19823629,Cognitive behavior therapy in the treatment of panic disorder.
16123,16619,What Causes Stress Hives,5,15909063,"Stress, insomnia, and chronic idiopathic urticaria--a case-control study."
16123,16619,What Causes Stress Hives,5,16461989,Pathophysiology of urticaria.
16322,16331,Abnormal thyroid function and obesity - known links?,5,20754379,
16322,16331,Abnormal thyroid function and obesity - known links?,5,460987,
16322,16331,Abnormal thyroid function and obesity - known links?,5,20537182,Congenital hypothyroidism.
16322,16331,Abnormal thyroid function and obesity - known links?,5,11014314,Atypical hypothyroidism and the very low birthweight infant.
16322,16331,Abnormal thyroid function and obesity - known links?,5,22130312,Thyroid function in childhood obesity and metabolic comorbidity.
16322,16331,Abnormal thyroid function and obesity - known links?,5,27923249,Thyroid Function in Human Obesity: Underlying Mechanisms.
16322,16331,Abnormal thyroid function and obesity - known links?,5,19540303,Obesity and thyroid function.
16322,16331,Abnormal thyroid function and obesity - known links?,5,4542076,
16322,16331,Abnormal thyroid function and obesity - known links?,5,4835133,
16322,16331,Abnormal thyroid function and obesity - known links?,5,28775711,"Thyroid Allostasis-Adaptive Responses of Thyrotropic Feedback Control to Conditions of Strain, Stress, and Developmental Programming."
16322,16331,Abnormal thyroid function and obesity - known links?,5,12007527,Thyroid hormones in the pathogenesis and treatment of obesity.
16330,16335,"What procedures do dentists use for cleaning teeth, is there variation, and what is the rationale?",5,11155183,Nonsurgical periodontal therapy.
16483,16484,Why is HIV singled out from other STIs?,5,17388666,Impact and process evaluation of integrated community and clinic-based HIV-1 control: a cluster-randomised trial in eastern Zimbabwe.
16483,16484,Why is HIV singled out from other STIs?,5,15173146,Monthly antibiotic chemoprophylaxis and incidence of sexually transmitted infections and HIV-1 infection in Kenyan sex workers: a randomized controlled trial.
16483,16503,Why is HIV singled out from other STIs?,5,1595015,Epidemiological synergy. Interrelationships between human immunodeficiency virus infection and other sexually transmitted diseases.
16483,16503,Why is HIV singled out from other STIs?,5,10448335,From epidemiological synergy to public health policy and practice: the contribution of other sexually transmitted diseases to sexual transmission of HIV infection.
16528,16531,ECT and retrograde amnesia,5,7458573,Retrograde amnesia and bilateral electroconvulsive therapy. Long-term follow-up.
16528,16531,ECT and retrograde amnesia,5,21450347,Retrograde amnesia after electroconvulsive therapy: a temporary effect?
16576,16580,Is it advisable to wear UV protected swimsuit that covers arms and legs for skin protection to an outdoor swimming pool?,5,25635171,Vitamin D: An overview of vitamin D status and intake in Europe.
16584,16585,Is Cow Milk unhealthy?,5,25237656,"A milk protein, casein, as a proliferation promoting factor in prostate cancer cells."
16584,16589,Is Cow Milk unhealthy?,5,27882862,Milk and dairy products: good or bad for human health? An assessment of the totality of scientific evidence.
16584,16589,Is Cow Milk unhealthy?,5,23865702,Food sources of saturated fat and the association with mortality: a meta-analysis.
16584,16589,Is Cow Milk unhealthy?,5,22081694,Milk and acid-base balance: proposed hypothesis versus scientific evidence.
16584,16589,Is Cow Milk unhealthy?,5,29357845,Dairy product consumption and risk of hip fracture: a systematic review and meta-analysis.
16659,16664,What methods are there for individuals to help them remember if they have taken their medicine?,5,17806060,Pillbox organizers are associated with improved adherence to HIV antiretroviral therapy and viral suppression: a marginal structural model analysis.
16682,16691,Does vaccination weaken the immune system ? Studies?,5,16581162,'Combined vaccines are like a sudden onslaught to the body's immune system': parental concerns about vaccine 'overload' and 'immune-vulnerability'.
16682,16691,Does vaccination weaken the immune system ? Studies?,5,11773551,Addressing parents' concerns: do multiple vaccines overwhelm or weaken the infant's immune system?
16786,16787,How does exercise improve health?,5,16534088,Health benefits of physical activity: the evidence.
16786,16787,How does exercise improve health?,5,28708630,Health benefits of physical activity: a systematic review of current systematic reviews.
16863,16871,Is there any cure for type 2 diabetes?,5,22232606,The role of skeletal muscle glycogen breakdown for regulation of insulin sensitivity by exercise.
16863,16871,Is there any cure for type 2 diabetes?,5,24959782,The use of low-carbohydrate diet in type 2 diabetes - benefits and risks.
16863,17878,Is there any cure for type 2 diabetes?,5,21982712,"Nicotinamide mononucleotide, a key NAD(+) intermediate, treats the pathophysiology of diet- and age-induced diabetes in mice."
16863,19000,Is there any cure for type 2 diabetes?,5,16318637,"A low-carbohydrate, ketogenic diet to treat type 2 diabetes."
16863,19000,Is there any cure for type 2 diabetes?,5,29408694,Fructose and sugar: A major mediator of non-alcoholic fatty liver disease.
16863,19000,Is there any cure for type 2 diabetes?,5,28273805,Fructose and NAFLD: The Multifaceted Aspects of  Fructose Metabolism.
16942,16948,How would I know whether I am lactose-intolerant? Are there any tests?,5,25298621,Hydrogen breath tests in gastrointestinal diseases.
16942,16948,How would I know whether I am lactose-intolerant? Are there any tests?,5,1173735,Relationship of milk consumption to blood glucose rise in lactose intolerant individuals.
17369,17377,Does a cancer survivor have a higher than average risk of future cancer?,5,15990025,The calculated risk of fatal secondary malignancies from intensity-modulated radiation therapy.
17369,17377,Does a cancer survivor have a higher than average risk of future cancer?,5,18571337,"Risk of developing second cancer from neutron dose in proton therapy as function of field characteristics, organ, and patient age."
17369,17377,Does a cancer survivor have a higher than average risk of future cancer?,5,28826776,Risk of low-dose radiation and the BEIR VII report: A critical review of what it does and doesn't say.
17390,17712,Does the liver produce less cholesterol if a person eats a lot of cholesterol?,5,19343078,Balancing cholesterol synthesis and absorption in the gastrointestinal tract.
17433,17453,"Where does Ibuprofen inhibit COX-1, and what is its MoA?",5,28491485,Cardiovascular Risk of Nonsteroidal Anti-Inflammatory Drugs: An Under-Recognized Public Health Issue.
17446,17454,Does Nicotine cause Cancer?,5,19843845,Presence of the carcinogen N'-nitrosonornicotine in the urine of some users of oral nicotine replacement therapy products.
17446,17456,Does Nicotine cause Cancer?,5,26380225,Nicotine: Carcinogenicity and Effects on Response to Cancer Treatment - A Review.
17599,17600,How much vitamin C last in orange juice?,5,15738222,"Effects of sterilization, packaging, and storage on vitamin C degradation, protein denaturation, and glycation in fortified milks."
17624,17708,Eczema and steroids: why do endogenous cortisol and exogenous cortisone/prednisone differ?,5,22101513,Psychoneuroimmunology of psychological stress and atopic dermatitis: pathophysiologic and therapeutic updates.
17951,17958,"It is well known that cigarette smoking makes Crohn&#39;s disease worse. Is it the nicotine or the toxins, or both?",5,12072594,Chronic nicotine administration differentially alters jejunal and colonic inflammation in interleukin-10 deficient mice.
17951,17958,"It is well known that cigarette smoking makes Crohn&#39;s disease worse. Is it the nicotine or the toxins, or both?",5,17465492,Effect of smoking on inflammatory bowel disease: Is it disease or organ specific?
17995,18010,Lesion of the Nn. fibulares,5,23931789,Compression and entrapment neuropathies.
17995,18010,Lesion of the Nn. fibulares,5,19468889,Evaluation and treatment of peroneal neuropathy.
18108,18111,Does walking daily cause knee joint damage?,5,11086751,Physical activity-related injuries in walkers and runners in the aerobics center longitudinal study.
18108,20621,Does walking daily cause knee joint damage?,5,24923633,Daily walking and the risk of incident functional limitation in knee osteoarthritis: an observational study.
18108,20621,Does walking daily cause knee joint damage?,5,25447976,Current evidence on risk factors for knee osteoarthritis in older adults: a systematic review and meta-analysis.
18121,18126,What is Asperger‘s syndrome in relation to autism?,5,22449639,
18287,18290,I always thought mouth breathing was a joke,5,25628484,Influence of mouth breathing on the dentofacial growth of children: a cephalometric study.
18544,18546,"“There is a very strong correlation between consuming dairy products — such as milk — and acne, skin breakouts and aging.”",5,23670169,Dairy food intake in relation to semen quality and reproductive hormone levels among physically active young men.
18544,18546,"“There is a very strong correlation between consuming dairy products — such as milk — and acne, skin breakouts and aging.”",5,28840413,"The relationship between fat and progesterone, estradiol, and chorionic gonadotropin levels in Quebec cow's milk."
18544,18546,"“There is a very strong correlation between consuming dairy products — such as milk — and acne, skin breakouts and aging.”",5,28361446,Does milk intake promote prostate cancer initiation or progression via effects on insulin-like growth factors (IGFs)? A systematic review and meta-analysis.
18544,18554,"“There is a very strong correlation between consuming dairy products — such as milk — and acne, skin breakouts and aging.”",5,30096883,"Dairy Intake and Acne Vulgaris: A Systematic Review and Meta-Analysis of 78,529 Children, Adolescents, and Young Adults."
18577,18761,Lactulose and dental decay,5,9750322,Acid production from lactulose by dental plaque bacteria.
18653,18671,Rising allergy and intolerance diagnosis rates,5,22972039,"Maternal dietary antigen avoidance during pregnancy or lactation, or both, for preventing or treating atopic disease in the child."
18653,18671,Rising allergy and intolerance diagnosis rates,5,28392822,Maternal food restrictions during breastfeeding.
18653,18682,Rising allergy and intolerance diagnosis rates,5,20415844,The 'hygiene hypothesis' for autoimmune and allergic diseases: an update.
18653,18682,Rising allergy and intolerance diagnosis rates,5,22970345,Human schistosome infection and allergic sensitisation.
18766,18771,Is the number of push-ups a person can do a good risk estimate for heart attacks?,5,15025753,Professional athletes suffering from familial hypercholesterolaemia rarely tolerate statin treatment because of muscular problems.
18784,18976,Type II Diabetes (T2D) Remission with Age?,5,25231895,Incidence of remission in adults with type 2 diabetes: the diabetes & aging study.
18784,18976,Type II Diabetes (T2D) Remission with Age?,5,23288372,Association of an intensive lifestyle intervention with remission of type 2 diabetes.
18872,18984,Effect of turmeric/curcumin to block estrogen and hence reduce gynecomastia,5,29065496,Curcumin: A Review of Its' Effects on Human Health.
18872,18984,Effect of turmeric/curcumin to block estrogen and hence reduce gynecomastia,5,28331366,The effects of turmeric (curcumin) on tumor suppressor protein (p53) and estrogen receptor (ERα) in breast cancer cells.
18872,18985,Effect of turmeric/curcumin to block estrogen and hence reduce gynecomastia,5,28109841,Disruption of aromatase homeostasis as the cause of a multiplicity of ailments: A comprehensive review.
18914,18915,What percentage of fillings performed today are done with mercury amalgam?,5,23082310,Clinical effectiveness of direct class II restorations - a meta-analysis.
18924,18972,Why does Melarsoprol have to be injected in glass syringes?,5,6702838,Compatibility of paraldehyde with plastic syringes and needle hubs.
19049,19057,No firm evidence for restoration of gut bacteria by probiotics?,5,30193113,Post-Antibiotic Gut Mucosal Microbiome Reconstitution Is Impaired by Probiotics and Improved by Autologous FMT.
19049,19060,No firm evidence for restoration of gut bacteria by probiotics?,5,29511547,Comparative efficacy and tolerability of probiotics for antibiotic-associated diarrhea: Systematic review with network meta-analysis.
19049,19060,No firm evidence for restoration of gut bacteria by probiotics?,5,29267517,What do Cochrane systematic reviews say about probiotics as preventive interventions?
19066,19067,Is high blood pressure ever a symptom attributable solely to dehydration?,5,14561843,Influences of hydration on post-exercise cardiovascular control in humans.
19419,19423,"Are non-allergic, non-pathogenic rhinitis associated with fever?",5,24468694,
19419,19423,"Are non-allergic, non-pathogenic rhinitis associated with fever?",5,23282951,"Nonallergic rhinitis, with a focus on vasomotor rhinitis: clinical importance, differential diagnosis, and effective treatment recommendations."
19419,19423,"Are non-allergic, non-pathogenic rhinitis associated with fever?",5,28474799,Non-allergic rhinitis: Position paper of the European Academy of Allergy and Clinical Immunology.
19748,19926,Does a hormone PTSH exist?,5,29680728,Respiratory subtype of panic disorder: Can serum phosphate levels be a possible outcome to group cognitive-behavior therapy?
19748,19926,Does a hormone PTSH exist?,5,7420044,Pituitary stimulation of parathyroid hormone secretion: evidence in cattle for a parathyroid stimulating hormone.
20019,20021,Is autism an autoimmune disease?,5,28340985,"Autoimmunity, Autoantibodies, and Autism Spectrum Disorder."
20701,20709,Illnesses from indoor Mold growth: Chronic Inflammatory Response Syndrome (CIRS),5,9100639,Sick-building syndrome.
20701,20709,Illnesses from indoor Mold growth: Chronic Inflammatory Response Syndrome (CIRS),5,20040980,The sick building syndrome.
21045,21048,Does mastectomy permanently prevent using the arms for blood samples?,5,21802319,
21267,22928,Would facemasks reduce virus transmisions in vulnerable populations?,5,32203710,
21457,23173,"What are the clinical presentations of COVID-19 in Children, and what hypotheses are there to explain their relative immunity to fatal disease?",5,32092539,
21457,23175,"What are the clinical presentations of COVID-19 in Children, and what hypotheses are there to explain their relative immunity to fatal disease?",5,32241833,
21457,23175,"What are the clinical presentations of COVID-19 in Children, and what hypotheses are there to explain their relative immunity to fatal disease?",5,27102489,Trained immunity: A program of innate immune memory in health and disease.
23,28,"When applying Neospirin to a wound, why is it advised to apply only a thin layer of it?",4,18674453,Postoperative topical antimicrobial use.
23,28,"When applying Neospirin to a wound, why is it advised to apply only a thin layer of it?",4,21247665,Treatment of minor wounds from dermatologic procedures: a comparison of three topical wound care ointments using a laser wound model.
32,428,Effect of dexamethasone iontophoreses on tendons,4,15069146,The effects of intratendinous and retrocalcaneal intrabursal injections of corticosteroid on the biomechanical properties of rabbit Achilles tendons.
32,428,Effect of dexamethasone iontophoreses on tendons,4,10372854,Effect of injected versus iontophoretic corticosteroid on the rabbit tendon.
172,486,Why does icing work best when applied shortly after tendinitis symptoms appear?,4,20086639,"Overuse tendinosis, not tendinitis part 1: a new paradigm for a difficult clinical problem."
172,486,Why does icing work best when applied shortly after tendinitis symptoms appear?,4,18446422,"Treatment of tendinopathy: what works, what does not, and what is on the horizon."
172,486,Why does icing work best when applied shortly after tendinitis symptoms appear?,4,22553479,
853,1827,How can I achieve long term activation of the lower back to improve my posture?,4,11345632,"Spine: posture, mobility and pain. A longitudinal study from childhood to adolescence."
988,14679,Does low sugar/fat intake cause short term memory loss?,4,15673620,Serum cholesterol and cognitive performance in the Framingham Heart Study.
1078,1097,Can food poisoning be detected in the blood after recovery?,4,10449486,Immunoglobulin M antibody test to detect genogroup II Norwalk-like virus infection.
1106,1131,What are the most likely essential amino acids to be deficient in a vegan diet?,4,19634781,
1106,1131,What are the most likely essential amino acids to be deficient in a vegan diet?,4,19562864,Position of the American Dietetic Association: vegetarian diets.
1170,1182,Do belts/bands that vibrate make you lose weight?,4,22092513,Is vibration exercise a useful addition to a weight management program?
1296,4274,What is the relationship between fluoride and IQ?,4,24832151,Community Water Fluoridation and Intelligence: Prospective Study in New Zealand.
1296,4274,What is the relationship between fluoride and IQ?,4,26673535,Relationship Between Dental Fluorosis and Intelligence Quotient of School Going Children In and Around Lucknow District: A Cross-Sectional Study.
1296,4274,What is the relationship between fluoride and IQ?,4,18695947,Fluoride and children's intelligence: a meta-analysis.
1296,14540,What is the relationship between fluoride and IQ?,4,26346489,
1370,1371,How can mercury be removed from the body &quot;naturally&quot;?,4,9539465,Mercury in biological fluids after amalgam removal.
1562,1581,What is the scientific basis for the health benefits of caloric restriction?,4,12200030,Molecular mechanisms linking calorie restriction and longevity.
1562,1581,What is the scientific basis for the health benefits of caloric restriction?,4,15893363,Toward a unified theory of caloric restriction and longevity regulation.
1562,1581,What is the scientific basis for the health benefits of caloric restriction?,4,15734680,Calorie restriction--the SIR2 connection.
1565,1575,Are there ways to calculate the chance of becoming pregnant from a single sexual encounter?,4,14636934,Nonlatex vs. latex male condoms for contraception: a systematic review of randomized controlled trials.
1595,10959,What are some natural remedies for lowering blood sugar besides diet and exercise?,4,26508987,Effect of Rhizoma coptidis (Huang Lian) on Treating Diabetes Mellitus.
1595,10959,What are some natural remedies for lowering blood sugar besides diet and exercise?,4,20213586,Antidiabetic effect of Gynostemma pentaphyllum tea in randomly assigned type 2 diabetic patients.
1619,3577,Does caffeine teeth coating prevents cavities?,4,24909065,Antibacterial effect of coffee: calcium concentration in a culture containing teeth/biofilm exposed to Coffea Canephora aqueous extract.
1619,3577,Does caffeine teeth coating prevents cavities?,4,11853508,Antiadhesive effect of green and roasted coffee on Streptococcus mutans' adhesive properties on saliva-coated hydroxyapatite beads.
1638,1712,Calcium intake vs bioavailability,4,20200261,Micronutrient bioavailability: Dietary Reference Intakes and a future perspective.
1745,1747,"Preventing illness (colds, sore throat etc.)",4,21527855,Vitamin D and the immune system.
1745,1753,"Preventing illness (colds, sore throat etc.)",4,16553905,Handwashing and risk of respiratory infections: a quantitative systematic review.
1783,1793,Do HEPA air filters serve any health benefit?,4,25896330,The impacts of traffic-related and woodsmoke particulate matter on measures of cardiovascular health: a HEPA filter intervention study.
1783,1793,Do HEPA air filters serve any health benefit?,4,26184257,A Randomized Cross-over Air Filtration Intervention Trial for Reducing Cardiovascular Health Risks in Residents of Public Housing near a Highway.
1783,1793,Do HEPA air filters serve any health benefit?,4,24373585,An indoor air filtration study in homes of elderly: cardiovascular and respiratory effects of exposure to particulate matter.
1937,4128,Is there a negative counterpart to endorphins?,4,20397507,
1937,4128,Is there a negative counterpart to endorphins?,4,21916528,Mechanisms of pain transmission and pharmacologic management.
1937,4128,Is there a negative counterpart to endorphins?,4,19630726,Opioid antagonists for pharmacological treatment of alcohol dependence - a critical review.
1968,5081,Should chronic low cortisol be treated if the patient has no symptoms?,4,20375886,"Adrenal insufficiency: etiology, diagnosis and treatment."
2011,3684,Is the hormonal patch (used for contraception) waterproof?,4,11849630,Pharmacokinetic overview of Ortho Evra/Evra.
2021,3886,Are there any studies showing that interventions affect diabetic risk measures in short periods of time?,4,23467903,The impact of brief high-intensity exercise on blood glucose levels.
2021,3886,Are there any studies showing that interventions affect diabetic risk measures in short periods of time?,4,20547683,Short-term sprint interval training increases insulin sensitivity in healthy adults but does not affect the thermogenic response to beta-adrenergic stimulation.
3038,7240,Does walking after eating really help with gas and constipation?,4,16028436,Effects of regular physical activity on defecation pattern in middle-aged patients complaining of chronic constipation.
3038,7240,Does walking after eating really help with gas and constipation?,4,9824122,Effects of regular exercise in management of chronic idiopathic constipation.
3090,3091,Does fried food cause gastritis and other gastrointestinal tract illnesses?,4,20687968,Genotoxic and carcinogenic risks associated with the dietary consumption of repeatedly heated coconut oil.
3107,4253,Can/Does Vortioxetine/Brintellix treat OCD?,4,24424707,"A randomized, double-blind, fixed-dose study comparing the efficacy and tolerability of vortioxetine 2.5 and 10 mg in acute treatment of adults with generalized anxiety disorder."
3107,4253,Can/Does Vortioxetine/Brintellix treat OCD?,4,24341301,"A randomised, double-blind, placebo-controlled, duloxetine-referenced study of the efficacy and tolerability of vortioxetine in the acute treatment of adults with generalised anxiety disorder."
3107,4253,Can/Does Vortioxetine/Brintellix treat OCD?,4,25851751,"Vortioxetine, a multimodal antidepressant for generalized anxiety disorder: a systematic review and meta-analysis."
3107,4253,Can/Does Vortioxetine/Brintellix treat OCD?,4,22898365,"Vortioxetine (Lu AA21004) in generalized anxiety disorder: results of an 8-week, multinational, randomized, double-blind, placebo-controlled clinical trial."
3107,4253,Can/Does Vortioxetine/Brintellix treat OCD?,4,24766145,An updated review of antidepressants with marked serotonergic effects in obsessive-compulsive disorder.
3138,3218,Do the antimicrobial properties of honey counteract the probiotic properties of yogurt?,4,18940227,Antioxidant and antimicrobial effects of phenolic compounds extracts of Northeast Portugal honey.
3217,3441,Does altitude related secondary polycythemia make your blood thicker?,4,6465620,Changes in the rheologic properties of blood after a high altitude expedition.
3217,3441,Does altitude related secondary polycythemia make your blood thicker?,4,26439041,"The study of prevalence rate, and clinical characteristics of high altitude deterioration."
3217,3441,Does altitude related secondary polycythemia make your blood thicker?,4,24120566,Normal reference value of whole blood viscosity (230s(-1)) of old women and geographical factors.
3217,3441,Does altitude related secondary polycythemia make your blood thicker?,4,23988733,Increased whole blood viscosity is associated with silent cerebral infarction.
3405,3436,How to lose weight without doing exercise?,4,16353426,Stress-induced cortisol response and fat distribution in women.
3405,3572,How to lose weight without doing exercise?,4,6778757,Glucose or fat as a nonprotein energy source? A controlled clinical trial in gastroenterological patients requiring intravenous nutrition.
3813,3840,What stages of REM sleep occur in medically induced sleep?,4,21513454,General anesthesia and altered states of arousal: a systems neuroscience analysis.
3813,3840,What stages of REM sleep occur in medically induced sleep?,4,21934405,Rapid eye movement sleep debt accrues in mice exposed to volatile anesthetics.
3942,3949,Can a one year old safely follow a ketogenic diet?,4,19064531,Progressive bone mineral content loss in children with intractable epilepsy treated with the ketogenic diet.
3998,8980,Hot food flask (thermos) effect on nutrients in packed lunch,4,21824878,Temperature of foods sent by parents of preschool-aged children.
4037,10434,Is it possible to have dental sealants removed permanently?,4,19149298,Loss of sealant retention and subsequent caries development.
4044,4141,Is eating after brushing before bed all that bad?,4,12531122,The significance of saliva during sleep and the relevance of oromotor movements.
4063,14690,Is there any cure for congestive prostatitis?,4,1785024,"Prostatitis, prostatosis and prostalgia. Psychogenic or organic disease?"
4063,14690,Is there any cure for congestive prostatitis?,4,10422990,
4063,14690,Is there any cure for congestive prostatitis?,4,10443716,Research guidelines for chronic prostatitis: consensus report from the first National Institutes of Health International Prostatitis Collaborative Network.
4063,14690,Is there any cure for congestive prostatitis?,4,25711488,Diagnosis and treatment of chronic bacterial prostatitis and chronic prostatitis/chronic pelvic pain syndrome: a consensus guideline.
4063,14690,Is there any cure for congestive prostatitis?,4,21205969,Management of chronic prostatitis/chronic pelvic pain syndrome: a systematic review and network meta-analysis.
4063,14690,Is there any cure for congestive prostatitis?,4,22870266,Therapeutic intervention for chronic prostatitis/chronic pelvic pain syndrome (CP/CPPS): a systematic review and meta-analysis.
4063,14690,Is there any cure for congestive prostatitis?,4,19641356,Efficiency of posterior tibial nerve stimulation in category IIIB chronic prostatitis/chronic pelvic pain: a Sham-Controlled Comparative Study.
4063,14690,Is there any cure for congestive prostatitis?,4,12913709,Musculoskeletal dysfunction in men with chronic pelvic pain syndrome type III: a case-control study.
4063,14690,Is there any cure for congestive prostatitis?,4,18082223,Muscle tenderness in men with chronic prostatitis/chronic pelvic pain syndrome: the chronic prostatitis cohort study.
4063,14690,Is there any cure for congestive prostatitis?,4,23978369,Effects of foods and beverages on the symptoms of chronic prostatitis/chronic pelvic pain syndrome.
4063,14690,Is there any cure for congestive prostatitis?,4,26666410,Association of diet and lifestyle with chronic prostatitis/chronic pelvic pain syndrome and pain severity: a case-control study.
4178,8976,Does one absorb more nutrients from juices than the whole fruit?,4,23127215,"Associations of soluble fiber, whole fruits/vegetables, and juice with plasma Beta-carotene concentrations in a free-living population of breast cancer survivors."
4178,8976,Does one absorb more nutrients from juices than the whole fruit?,4,23271615,Intake of whole apples or clear apple juice has contrasting effects on plasma lipids in healthy volunteers.
4182,4206,How do corticosteroids cause high blood pressure?,4,6386579,Increased vasopressor responsiveness to angiotensin II in type 1 (insulin-dependent) diabetic patients without complications.
4248,13474,Does tolerance develop to medicinal use of dextroamphetamine?,4,22034135,Psychostimulants in the therapy of treatment-resistant depression Review of the literature and findings from a retrospective study in 65 depressed patients.
4248,13474,Does tolerance develop to medicinal use of dextroamphetamine?,4,1257363,Amphetamine and the reward system: evidence for tolerance and post-drug depression.
4384,4445,Health consequences of higher melanin production,4,18846265,Mechanism of UV-related carcinogenesis and its contribution to nevi/melanoma.
4450,5670,Does aloe vera fade acne scars?,4,24847408,Moisturizers for Acne: What are their Constituents?
4450,5670,Does aloe vera fade acne scars?,4,24962057,The efficacy of combined herbal extracts gel preparation in the prevention of postsurgical hypertrophic scar formation.
4517,11395,Dietary Requirements of Gold,4,22649683,Gold nanoparticles in biology and medicine: recent advances and prospects.
4575,4932,What causes &quot;stretch marks&quot; in skin?,4,294092,The cause of striae distensae.
4575,4932,What causes &quot;stretch marks&quot; in skin?,4,196590,"Effect of cortisol acetate on collagen biosynthesis and on the activities of prolyl hydroxylase, lysyl hydroxylase, collagen galactosyltransferase and collagen glucosyltransferase in chick-embryo tendon cells."
4598,4695,Sertraline (Zoloft) safety?,4,23723553,Suicidality and suicide attempt in a young female on long-term sertraline treatment.
4598,4695,Sertraline (Zoloft) safety?,4,8808373,Sertraline overdose.
4598,4695,Sertraline (Zoloft) safety?,4,15362595,Relative toxicity of selective serotonin reuptake inhibitors (SSRIs) in overdose.
4847,15402,Sweating while having lemon,4,9532317,Gustatory sweating in the differential diagnosis of food allergy.
4914,8891,How to restore mouth PH balance after lime soda?,4,21726291,Influence of five neutralizing products on intra-oral pH after rinsing with simulated gastric acid.
5092,15654,Decisions about anticoagulation in atrial fibrillation: how to factor in thrombocytopenia?,4,24682347,
5092,15654,Decisions about anticoagulation in atrial fibrillation: how to factor in thrombocytopenia?,4,17968019,American Society of Clinical Oncology guideline: recommendations for venous thromboembolism prophylaxis and treatment in patients with cancer.
5101,5102,Negative Effects of Drinking Large Quantities of Diet Pepsi,4,14647086,Lack of effect of sucralose on glucose homeostasis in subjects with type 2 diabetes.
5101,5102,Negative Effects of Drinking Large Quantities of Diet Pepsi,4,20308626,
5181,5192,Does supplementation of garlic/allicin reduce the number of incidences and severity/duration of the common cold?,4,11697022,"Preventing the common cold with a garlic supplement: a double-blind, placebo-controlled survey."
5199,5479,How anti-inflammatory are nsaids?,4,16869818,
5215,5229,Why is FMT an effective treatment for Clostridium difficile?,4,23152734,Fecal microbiota transplantation in relapsing Clostridium difficile infection.
5215,14691,Why is FMT an effective treatment for Clostridium difficile?,4,28539351,Bacteriophage transfer during faecal microbiota transplantation in <i>Clostridium difficile</i> infection is associated with treatment outcome.
5243,16641,Are there any long term health risks for a woman (and/or her children) when using hormonal birth control?,4,26411194,[ORAL CONTRACEPTIVES AND MOOD/SEXUAL DISORDERS IN WOMEN].
5243,16641,Are there any long term health risks for a woman (and/or her children) when using hormonal birth control?,4,24014598,"Oral contraceptive use and risk of breast, cervical, colorectal, and endometrial cancers: a systematic review."
5243,16641,Are there any long term health risks for a woman (and/or her children) when using hormonal birth control?,4,29145752,Association of Hormonal Contraception With Suicide Attempts and Suicides.
